# time  R_areal_min  r_at_R_areal_min
0.0000000000000000e+00  2.5029000454794054e-01  2.5000000000000000e-01
4.0000000000000002e-01  2.5029603619736068e-01  2.5000000000000000e-01
8.0000000000000004e-01  2.5030892096607554e-01  2.5000000000000000e-01
1.2000000000000000e+00  2.5032277832316896e-01  2.5000000000000000e-01
1.6000000000000001e+00  2.5033284201131922e-01  2.5000000000000000e-01
2.0000000000000000e+00  2.5033598297004250e-01  2.5000000000000000e-01
2.3999999999999901e+00  2.5033423624536366e-01  2.5000000000000000e-01
2.7999999999999798e+00  2.5033274951029633e-01  2.5000000000000000e-01
3.1999999999999802e+00  2.5033175050655754e-01  2.5000000000000000e-01
3.5999999999999699e+00  2.5032769149795975e-01  2.5000000000000000e-01
3.9999999999999600e+00  2.5031893154149815e-01  2.5000000000000000e-01
4.3999999999999497e+00  2.5030599661608988e-01  2.5000000000000000e-01
4.7999999999999403e+00  2.5029043963170428e-01  2.5000000000000000e-01
5.1999999999999300e+00  2.5027364308444550e-01  2.5000000000000000e-01
5.5999999999999304e+00  2.5025660783224901e-01  2.5000000000000000e-01
5.9999999999999201e+00  2.5024233178543964e-01  2.5000000000000000e-01
6.3999999999999098e+00  2.5023467259848919e-01  2.5000000000000000e-01
6.7999999999999003e+00  2.5023324601319735e-01  2.5000000000000000e-01
7.1999999999998900e+00  2.5023366705697064e-01  2.5000000000000000e-01
7.5999999999998797e+00  2.5023327345738960e-01  2.5000000000000000e-01
7.9999999999998703e+00  2.5023298360530205e-01  2.5000000000000000e-01
8.3999999999998707e+00  2.5023405182906355e-01  2.5000000000000000e-01
8.7999999999998604e+00  2.5023617896389017e-01  2.5000000000000000e-01
9.1999999999998501e+00  2.5023845616009915e-01  2.5000000000000000e-01
9.5999999999998398e+00  2.5024030931440466e-01  2.5000000000000000e-01
9.9999999999998295e+00  2.5024169711852906e-01  2.5000000000000000e-01
1.0399999999999800e+01  2.5024294928934049e-01  2.5000000000000000e-01
1.0799999999999800e+01  2.5024429285184130e-01  2.5000000000000000e-01
1.1199999999999800e+01  2.5024562439644055e-01  2.5000000000000000e-01
1.1599999999999801e+01  2.5024682616751520e-01  2.5000000000000000e-01
1.1999999999999799e+01  2.5024805487882434e-01  2.5000000000000000e-01
1.2399999999999800e+01  2.5024964938722521e-01  2.5000000000000000e-01
1.2799999999999800e+01  2.5025193542880070e-01  2.5000000000000000e-01
1.3199999999999800e+01  2.5025513743684941e-01  2.5000000000000000e-01
1.3599999999999801e+01  2.5025932748756302e-01  2.5000000000000000e-01
1.3999999999999700e+01  2.5026439006678958e-01  2.5000000000000000e-01
1.4399999999999700e+01  2.5027005639687483e-01  2.5000000000000000e-01
1.4799999999999701e+01  2.5027598327733691e-01  2.5000000000000000e-01
1.5199999999999701e+01  2.5028182002645355e-01  2.5000000000000000e-01
1.5599999999999699e+01  2.5028725615315289e-01  2.5000000000000000e-01
1.5999999999999700e+01  2.5029206090909084e-01  2.5000000000000000e-01
1.6399999999999800e+01  2.5029611787052569e-01  2.5000000000000000e-01
1.6799999999999802e+01  2.5029945030507089e-01  2.5000000000000000e-01
1.7199999999999900e+01  2.5030221476141901e-01  2.5000000000000000e-01
1.7600000000000001e+01  2.5030464040102574e-01  2.5000000000000000e-01
1.8000000000000000e+01  2.5030693498445805e-01  2.5000000000000000e-01
1.8400000000000102e+01  2.5030921355141883e-01  2.5000000000000000e-01
1.8800000000000100e+01  2.5031148187353131e-01  2.5000000000000000e-01
1.9200000000000198e+01  2.5031365931592503e-01  2.5000000000000000e-01
1.9600000000000300e+01  2.5031561669463254e-01  2.5000000000000000e-01
2.0000000000000298e+01  2.5031722398215789e-01  2.5000000000000000e-01
2.0400000000000400e+01  2.5031839980229986e-01  2.5000000000000000e-01
2.0800000000000502e+01  2.5031913449823973e-01  2.5000000000000000e-01
2.1200000000000500e+01  2.5031946613870293e-01  2.5000000000000000e-01
2.1600000000000598e+01  2.5031942503456833e-01  2.5000000000000000e-01
2.2000000000000600e+01  2.5031898617902870e-01  2.5000000000000000e-01
2.2400000000000698e+01  2.5031805935539042e-01  2.5000000000000000e-01
2.2800000000000800e+01  2.5031651721296250e-01  2.5000000000000000e-01
2.3200000000000799e+01  2.5031423756965560e-01  2.5000000000000000e-01
2.3600000000000900e+01  2.5031113498099622e-01  2.5000000000000000e-01
2.4000000000000998e+01  2.5030717462691049e-01  2.5000000000000000e-01
2.4400000000001000e+01  2.5030237717192366e-01  2.5000000000000000e-01
2.4800000000001098e+01  2.5029682130101977e-01  2.5000000000000000e-01
2.5200000000001101e+01  2.5029063749110014e-01  2.5000000000000000e-01
2.5600000000001199e+01  2.5028397924549889e-01  2.5000000000000000e-01
2.6000000000001300e+01  2.5027696698429563e-01  2.5000000000000000e-01
2.6400000000001299e+01  2.5026962051075335e-01  2.5000000000000000e-01
