# downsampled to dt=0.5 from the every-step stream
# time matter_min_NEC matter_min_WEC matter_min_SEC matter_min_DEC matter_integral_NEC_violation
   0.0100000   -1.1214071660e-04   -6.9453545981e-04   -7.0956804659e-04   -2.8863563923e-04    1.0147139093e-01
   0.5100000   -1.1211985876e-04   -6.9448262191e-04   -7.0934725483e-04   -2.8862759256e-04    1.0191260393e-01
   1.0100000   -1.1214441278e-04   -6.9473450365e-04   -7.0938132737e-04   -2.9031340329e-04    1.0225242996e-01
   1.5100000   -1.1239129165e-04   -6.9621810894e-04   -7.1092329988e-04   -2.9182301975e-04    1.0243073408e-01
   2.0100000   -1.1281939522e-04   -6.9862739691e-04   -7.1391113238e-04   -2.9186587771e-04    1.0259478317e-01
   2.5100000   -1.1331477588e-04   -7.0167759591e-04   -7.1700080056e-04   -2.9108118764e-04    1.0276038812e-01
   3.0100000   -1.1357289174e-04   -7.0333455056e-04   -7.1844282004e-04   -2.9041638937e-04    1.0294286812e-01
   3.5100000   -1.1424999457e-04   -7.0750671503e-04   -7.2281086174e-04   -2.9032755794e-04    1.0311394505e-01
   4.0100000   -1.1427359413e-04   -7.0770366089e-04   -7.2261983439e-04   -2.9043656369e-04    1.0325180493e-01
   4.5100000   -1.1262920251e-04   -6.9745385517e-04   -7.1160025089e-04   -2.9058401202e-04    1.0333276423e-01
   5.0100000   -1.1201056565e-04   -6.9367786203e-04   -7.0807703913e-04   -2.9043299195e-04    1.0333668654e-01
   5.5100000   -1.1174677284e-04   -6.9207410218e-04   -7.0652255215e-04   -2.9023553697e-04    1.0327345293e-01
   6.0100000   -1.1159299906e-04   -6.9119901879e-04   -7.0555047964e-04   -2.9013070386e-04    1.0322338539e-01
   6.5100000   -1.1380929575e-04   -7.0458036442e-04   -7.1940958267e-04   -2.9013105602e-04    1.0321891048e-01
   7.0100000   -1.1433817112e-04   -7.0776803770e-04   -7.2323324610e-04   -2.9023399309e-04    1.0320778490e-01
   7.5100000   -1.1308860827e-04   -7.0040616024e-04   -7.1505837000e-04   -2.9026591435e-04    1.0320259857e-01
   8.0100000   -1.1309166477e-04   -7.0042929513e-04   -7.1537338646e-04   -2.9000403009e-04    1.0319684686e-01
   8.5100000   -1.1319948920e-04   -7.0111130619e-04   -7.1602587773e-04   -2.8967990589e-04    1.0320829976e-01
   9.0100000   -1.1348051765e-04   -7.0274075299e-04   -7.1800870109e-04   -2.8948057409e-04    1.0329413664e-01
   9.5100000   -1.1334791922e-04   -7.0205141333e-04   -7.1705428289e-04   -2.8941552070e-04    1.0345449725e-01
  10.0100000   -1.1286183810e-04   -6.9911114836e-04   -7.1373348639e-04   -2.8948668886e-04    1.0359797605e-01
  10.5100000   -1.1194979177e-04   -6.9346828824e-04   -7.0747094094e-04   -2.8972119168e-04    1.0365395402e-01
  11.0100000   -1.1109964320e-04   -6.8820971238e-04   -7.0205931802e-04   -2.9003761413e-04    1.0367378773e-01
  11.5100000   -1.1052100664e-04   -6.8462032809e-04   -6.9877337048e-04   -2.9035927851e-04    1.0371160589e-01
  12.0100000   -1.1008361039e-04   -6.8178151173e-04   -6.9629750978e-04   -2.9051234422e-04    1.0376393543e-01
  12.5100000   -1.1047122524e-04   -6.8435329622e-04   -6.9825924367e-04   -2.9021948989e-04    1.0390725718e-01
  13.0100000   -1.1087594027e-04   -6.8689811659e-04   -7.0056057494e-04   -2.8979842066e-04    1.0407873754e-01
  13.5100000   -1.1147025632e-04   -6.9057341628e-04   -7.0458134014e-04   -2.8976264495e-04    1.0421684905e-01
  14.0100000   -1.1208041641e-04   -6.9431883211e-04   -7.0879078241e-04   -2.8985801107e-04    1.0431958175e-01
  14.5100000   -1.1212982641e-04   -6.9464357157e-04   -7.0919999418e-04   -2.8964638484e-04    1.0445029270e-01
  15.0100000   -1.1171884078e-04   -6.9213195563e-04   -7.0639427065e-04   -2.8933048850e-04    1.0464009719e-01
  15.5100000   -1.1113710744e-04   -6.8853877508e-04   -7.0248204507e-04   -2.8923628712e-04    1.0483622947e-01
  16.0100000   -1.1070187807e-04   -6.8575781236e-04   -6.9966371892e-04   -2.8933341103e-04    1.0502433481e-01
  16.5100000   -1.1027409054e-04   -6.8313022798e-04   -6.9693818823e-04   -2.8938310846e-04    1.0522977907e-01
  17.0100000   -1.0971600951e-04   -6.7972440352e-04   -6.9349761900e-04   -2.8941679375e-04    1.0546610929e-01
  17.5100000   -1.0938546495e-04   -6.7782243390e-04   -6.9151827156e-04   -2.8958106540e-04    1.0569746897e-01
  18.0100000   -1.0908140513e-04   -6.7609280002e-04   -6.8948761309e-04   -2.8979505119e-04    1.0589307762e-01
  18.5100000   -1.0916147554e-04   -6.7630000859e-04   -6.8958726584e-04   -2.8986898461e-04    1.0606740554e-01
  19.0100000   -1.0946561512e-04   -6.7813846226e-04   -6.9156103077e-04   -2.8975359365e-04    1.0625393907e-01
  19.5100000   -1.0983051382e-04   -6.8026443828e-04   -6.9398366442e-04   -2.8952802906e-04    1.0644902506e-01
  20.0100000   -1.1012840127e-04   -6.8211413236e-04   -6.9595044995e-04   -2.8936808712e-04    1.0664074218e-01
  20.5100000   -1.1029359138e-04   -6.8321943326e-04   -6.9691645124e-04   -2.8929521246e-04    1.0683577507e-01
  21.0100000   -1.1027899609e-04   -6.8311948830e-04   -6.9675869335e-04   -2.8915412152e-04    1.0705116665e-01
  21.5100000   -1.1002068079e-04   -6.8154584342e-04   -6.9501871398e-04   -2.8904111170e-04    1.0730099499e-01
  22.0100000   -1.0972927189e-04   -6.7994230868e-04   -6.9281978576e-04   -2.8910442589e-04    1.0757462955e-01
  22.5100000   -1.0965991559e-04   -6.7959061197e-04   -6.9262251820e-04   -2.8918919462e-04    1.0785393373e-01
  23.0100000   -1.0942222376e-04   -6.7815031102e-04   -6.9116127311e-04   -2.8923775378e-04    1.0812777069e-01
  23.5100000   -1.0880726134e-04   -6.7435035568e-04   -6.8695102457e-04   -2.8921298939e-04    1.0839313993e-01
  24.0100000   -1.0884379277e-04   -6.7407325918e-04   -6.8758220866e-04   -2.8912989878e-04    1.0864450569e-01
  24.5100000   -1.0922937080e-04   -6.7639661368e-04   -6.8994551270e-04   -2.8904395661e-04    1.0888850828e-01
  25.0100000   -1.0955986131e-04   -6.7837960190e-04   -6.9194907039e-04   -2.8912255845e-04    1.0914821946e-01
  25.5100000   -1.0970549251e-04   -6.7924236936e-04   -6.9275564928e-04   -2.8919627813e-04    1.0943684332e-01
  26.0100000   -1.0975421513e-04   -6.7976620243e-04   -6.9262867362e-04   -2.8913131421e-04    1.0975928654e-01
  26.5100000   -1.0968197470e-04   -6.7938393834e-04   -6.9204562766e-04   -2.8912558722e-04    1.1009831334e-01
  27.0100000   -1.0963288986e-04   -6.7924930789e-04   -6.9149181639e-04   -2.8902419279e-04    1.1044250788e-01
  27.5100000   -1.0959772278e-04   -6.7910635439e-04   -6.9155659989e-04   -2.8897761836e-04    1.1079407123e-01
  28.0100000   -1.0927845003e-04   -6.7717782571e-04   -6.8953812351e-04   -2.8892690798e-04    1.1115096345e-01
  28.5100000   -1.0949253245e-04   -6.7787224011e-04   -6.9101585723e-04   -2.8887589725e-04    1.1150559335e-01
  29.0100000   -1.0994211428e-04   -6.8055804158e-04   -6.9385217781e-04   -2.8887499816e-04    1.1186295223e-01
  29.5100000   -1.1038613333e-04   -6.8324799196e-04   -6.9657663962e-04   -2.8895939618e-04    1.1223537313e-01
  30.0100000   -1.1072112630e-04   -6.8524291201e-04   -6.9859488624e-04   -2.8911103502e-04    1.1263099068e-01
  30.5100000   -1.1089031354e-04   -6.8624622468e-04   -6.9955264984e-04   -2.8926664269e-04    1.1304500527e-01
  31.0100000   -1.1098985461e-04   -6.8710513304e-04   -6.9979620475e-04   -2.8937482424e-04    1.1346339315e-01
  31.5100000   -1.1102998425e-04   -6.8733639432e-04   -6.9997210717e-04   -2.8952876197e-04    1.1387249741e-01
  32.0100000   -1.1114405115e-04   -6.8789679086e-04   -7.0088201139e-04   -2.8960586455e-04    1.1426926700e-01
  32.5100000   -1.1147626051e-04   -6.8969435229e-04   -7.0292279871e-04   -2.8959975819e-04    1.1465574271e-01
  33.0100000   -1.1196174404e-04   -6.9260671884e-04   -7.0593124410e-04   -2.8954148835e-04    1.1503540552e-01
  33.5100000   -1.1250164387e-04   -6.9584814563e-04   -7.0927698279e-04   -2.8954249364e-04    1.1541926725e-01
  34.0100000   -1.1295928853e-04   -6.9859018534e-04   -7.1210196063e-04   -2.8965469056e-04    1.1582291234e-01
  34.5100000   -1.1322196742e-04   -7.0015145977e-04   -7.1369576930e-04   -2.8980944201e-04    1.1625564665e-01
  35.0100000   -1.1335645287e-04   -7.0126417979e-04   -7.1420432538e-04   -2.8993477080e-04    1.1671251617e-01
  35.5100000   -1.1333106356e-04   -7.0115463022e-04   -7.1392784325e-04   -2.8996152807e-04    1.1717882138e-01
  36.0100000   -1.1316668687e-04   -7.0014952830e-04   -7.1282000425e-04   -2.9008409531e-04    1.1764162268e-01
  36.5100000   -1.1314806513e-04   -7.0077285969e-04   -7.1291403130e-04   -2.9015671731e-04    1.1809392412e-01
  37.0100000   -1.1347309100e-04   -7.0312234209e-04   -7.1485050009e-04   -2.9030591564e-04    1.1853515239e-01
  37.5100000   -1.1401504253e-04   -7.0475455683e-04   -7.1813674950e-04   -2.9044071156e-04    1.1897077688e-01
  38.0100000   -1.1464756529e-04   -7.0851793748e-04   -7.2198545497e-04   -2.9067652673e-04    1.1941353326e-01
  38.5100000   -1.1520645708e-04   -7.1184848600e-04   -7.2537581273e-04   -2.9083768139e-04    1.1987752077e-01
  39.0100000   -1.1563528981e-04   -7.1479391453e-04   -7.2764527087e-04   -2.9091669488e-04    1.2037065724e-01
  39.5100000   -1.1599622124e-04   -7.1702248706e-04   -7.2976326341e-04   -2.9108664629e-04    1.2088897313e-01
  40.0100000   -1.1612801353e-04   -7.1779185807e-04   -7.3050522511e-04   -2.9153259011e-04    1.2142324857e-01
  40.5100000   -1.1615081174e-04   -7.1913076933e-04   -7.3058108229e-04   -2.9203358016e-04    1.2196413434e-01
  41.0100000   -1.1627372557e-04   -7.2185320356e-04   -7.3127755171e-04   -2.9243319316e-04    1.2250428707e-01
  41.5100000   -1.1679516175e-04   -7.2600622225e-04   -7.3473882269e-04   -2.9261464797e-04    1.2304225141e-01
  42.0100000   -1.1755570354e-04   -7.2970346059e-04   -7.3938767632e-04   -2.9325836155e-04    1.2358317632e-01
  42.5100000   -1.1834650346e-04   -7.3300199911e-04   -7.4421538991e-04   -2.9401313919e-04    1.2413819699e-01
  43.0100000   -1.1918951739e-04   -7.3632382229e-04   -7.4899832047e-04   -2.9621224657e-04    1.2471687713e-01
  43.5100000   -1.1996970831e-04   -7.4068537549e-04   -7.5372756455e-04   -2.9813865637e-04    1.2532200018e-01
  44.0100000   -1.2053791488e-04   -7.4405923172e-04   -7.5714617967e-04   -2.9954271405e-04    1.2594733192e-01
  44.5100000   -1.2096481469e-04   -7.4729266427e-04   -7.5970044712e-04   -3.0059784248e-04    1.2658430084e-01
  45.0100000   -1.2140496657e-04   -7.4990766895e-04   -7.6235509618e-04   -3.0222540298e-04    1.2722503231e-01
  45.5100000   -1.2199927162e-04   -7.5378489499e-04   -7.6598341832e-04   -3.0407172177e-04    1.2786484683e-01
  46.0100000   -1.2279135795e-04   -7.5741962045e-04   -7.7084720193e-04   -3.0541452533e-04    1.2850345125e-01
  46.5100000   -1.2370422189e-04   -7.6285746192e-04   -7.7645599546e-04   -3.0735579570e-04    1.2914688133e-01
  47.0100000   -1.2458815649e-04   -7.6811412056e-04   -7.8187020274e-04   -3.0953773918e-04    1.2980552247e-01
  47.5100000   -1.2531312251e-04   -7.7243440294e-04   -7.8628563835e-04   -3.1134495849e-04    1.3048492766e-01
  48.0100000   -1.2599605993e-04   -7.7698726906e-04   -7.9005906118e-04   -3.1311875005e-04    1.3118413181e-01
