# time  f_op  f_geo  geo_trustworthy  max_local_speed  superluminal_fraction  max_shift  structure_coherence  reachable  n_rays  n_reached  max_h_rel_drift  f_geo_evol  f_geo_evol_ok
0.0000000000000000e+00  4.9148619655400877e-02  5.6752046746055947e-02  1  1.0669537578261994e+00  3.8898926559676905e-01  0.0000000000000000e+00  nan  1  5  5  2.0500997865624114e-04  0.0000000000000000e+00  0
4.0000000000000002e-01  5.0083308734630343e-02  5.7069368554738903e-02  1  1.0734747462430991e+00  3.8782017217557657e-01  3.9067981133444793e-04  nan  1  5  5  2.0502303503545151e-04  0.0000000000000000e+00  0
8.0000000000000004e-01  6.1572008007570060e-02  6.4127608957266199e-02  1  1.1256806679118547e+00  3.8293123605058987e-01  1.6137798815458852e-03  nan  1  5  5  5.9813755335648530e-04  0.0000000000000000e+00  0
1.2000000000000000e+00  6.9786137400212708e-02  7.1050061459344921e-02  1  1.1561122174120628e+00  3.7474758210224252e-01  6.2503383926032418e-03  nan  1  5  5  9.3264676726854587e-04  0.0000000000000000e+00  0
1.6000000000000001e+00  7.6539365332814122e-02  7.7860364609551647e-02  1  1.1843360980546656e+00  3.6741417791476244e-01  1.2840751321058644e-02  nan  1  5  5  9.5297360265832664e-04  0.0000000000000000e+00  0
2.0000000000000000e+00  7.9903042420795753e-02  8.2558595617347519e-02  1  1.1936881218011102e+00  3.6996492719736424e-01  2.1709829261957317e-02  nan  1  5  5  9.1366107466166581e-04  0.0000000000000000e+00  0
2.3999999999999901e+00  7.9707854050767080e-02  8.3829484290714143e-02  1  1.1905511453732014e+00  3.8293123605058987e-01  3.1199439848554847e-02  nan  1  5  5  1.1192864820009443e-03  0.0000000000000000e+00  0
2.7999999999999798e+00  7.7924415762000723e-02  8.2641627255602104e-02  1  1.1826571351965807e+00  4.0259326177064514e-01  3.7962800560555086e-02  nan  1  5  5  1.2250105083261660e-03  0.0000000000000000e+00  0
3.1999999999999802e+00  7.5368958921543605e-02  7.9675143401233994e-02  1  1.1721765641933695e+00  4.5297056010202996e-01  4.1347407642930330e-02  nan  1  5  5  1.2557772930239621e-03  0.0000000000000000e+00  0
3.5999999999999699e+00  7.2364107447693726e-02  7.5396025632631106e-02  1  1.1594777384160877e+00  5.1790838558826657e-01  4.2147963255054481e-02  nan  1  5  5  1.3184541914357708e-03  0.0000000000000000e+00  0
