# time  f_op  f_geo  geo_trustworthy  max_local_speed  superluminal_fraction  max_shift  structure_coherence  reachable  n_rays  n_reached  max_h_rel_drift  f_geo_evol  f_geo_evol_ok
0.0000000000000000e+00  3.8853889451611109e-06  5.4636470650206952e-06  1  1.0132425444242050e+00  0.0000000000000000e+00  0.0000000000000000e+00  nan  1  5  5  1.3147228410537244e-04  0.0000000000000000e+00  0
8.0000000000000004e-01  0.0000000000000000e+00  8.2981522605181831e-06  1  1.0132540298247428e+00  0.0000000000000000e+00  1.1573140875748249e-05  nan  1  5  5  1.3110456476816322e-04  0.0000000000000000e+00  0
1.6000000000000001e+00  0.0000000000000000e+00  1.1190496459848966e-05  1  1.0132989064881046e+00  0.0000000000000000e+00  1.8522907281736959e-05  nan  1  5  5  1.3075866631530512e-04  0.0000000000000000e+00  0
2.3999999999999901e+00  0.0000000000000000e+00  7.1272854815538101e-06  1  1.0132567606962619e+00  0.0000000000000000e+00  3.1933787475176708e-05  nan  1  5  5  1.3319017953031918e-04  0.0000000000000000e+00  0
3.1999999999999802e+00  0.0000000000000000e+00  0.0000000000000000e+00  1  1.0131718706473920e+00  0.0000000000000000e+00  3.1139746535346515e-05  nan  1  5  5  1.3149095481278974e-04  0.0000000000000000e+00  0
3.9999999999999600e+00  0.0000000000000000e+00  0.0000000000000000e+00  1  1.0130926274571199e+00  0.0000000000000000e+00  4.9725084411811656e-05  nan  1  5  5  1.2982761159081277e-04  0.0000000000000000e+00  0
4.7999999999999403e+00  0.0000000000000000e+00  0.0000000000000000e+00  1  1.0132345091245027e+00  0.0000000000000000e+00  1.9634980173934661e-05  nan  1  5  5  1.3204736826234102e-04  0.0000000000000000e+00  0
5.5999999999999304e+00  0.0000000000000000e+00  0.0000000000000000e+00  1  1.0132377362540608e+00  0.0000000000000000e+00  2.1345138215674759e-05  nan  1  5  5  1.3126201420712841e-04  0.0000000000000000e+00  0
6.3999999999999098e+00  0.0000000000000000e+00  6.8018653577429754e-06  1  1.0132608387362181e+00  0.0000000000000000e+00  2.2173825541814761e-05  nan  1  5  5  1.3041166902688417e-04  0.0000000000000000e+00  0
7.1999999999998900e+00  0.0000000000000000e+00  9.7377021321707081e-06  1  1.0132534438890892e+00  0.0000000000000000e+00  2.0513855835887868e-05  nan  1  5  5  1.3086755835838818e-04  0.0000000000000000e+00  0
7.9999999999998703e+00  0.0000000000000000e+00  8.6663522501516510e-06  1  1.0132290500782923e+00  0.0000000000000000e+00  2.6136658077447060e-05  nan  1  5  5  1.3117747323328365e-04  0.0000000000000000e+00  0
