# time  P_total  P_z_beam  beam_ratio  beaming_gain  wavezone_std
0.0000000000000000e+00  4.1058002735648922e-09  2.5287761391678003e-09  5.6978835429368535e-01  3.2791534171747414e+00  9.3143526679535293e-01
8.0000000000000004e-01  3.5577649355354291e-09  2.2792709603601452e-09  4.1036303989458239e-01  2.6414521595783294e+00  9.9024641318904505e-01
1.6000000000000001e+00  3.2247745314448136e-09  1.9745451240254994e-09  5.8574493082309076e-01  3.3429797232923630e+00  9.9366190689560063e-01
2.3999999999999901e+00  3.0913843301585496e-09  1.8862904716106947e-09  5.2641827474202907e-01  3.1056730989681163e+00  9.9292503625926232e-01
3.1999999999999802e+00  2.9827507403016391e-09  1.7666660414562533e-09  5.3054747950033043e-01  3.1221899180013217e+00  9.9122287357181305e-01
3.9999999999999600e+00  2.6022656413812679e-09  1.5437379805213136e-09  5.4729762781270919e-01  3.1891905112508367e+00  9.8438491854820120e-01
4.7999999999999403e+00  2.5000604377910353e-09  1.4647909241273165e-09  5.1176167605001432e-01  3.0470467042000573e+00  9.8473219839492954e-01
5.5999999999999304e+00  2.3200415614825667e-09  1.3404856297013135e-09  5.0286787315555748e-01  3.0114714926222299e+00  9.8428710081237458e-01
6.3999999999999098e+00  2.1488210839443606e-09  1.2198260050849101e-09  5.5041823351021923e-01  3.2016729340408769e+00  9.7340576229535780e-01
7.1999999999998900e+00  2.0699592483953163e-09  1.1764855345832279e-09  5.0180373249859656e-01  3.0072149299943862e+00  9.7213937020902741e-01
7.9999999999998703e+00  1.9369029989401549e-09  1.1034343551369952e-09  5.1749081097132832e-01  3.0699632438853133e+00  9.7249027112024478e-01
8.7999999999998604e+00  1.8752305147096785e-09  1.0710639960725132e-09  5.5520095706442318e-01  3.2208038282576927e+00  9.3981364554420810e-01
9.5999999999998398e+00  1.7666531125843818e-09  1.0018099950797929e-09  6.4679284399244841e-01  3.5871713759697936e+00  9.1443187309632412e-01
1.0399999999999800e+01  1.7364128129018363e-09  9.8898267000136188e-10  5.8041818498845277e-01  3.3216727399538111e+00  9.4512117995242761e-01
1.1199999999999800e+01  1.6056690968109644e-09  9.0861360449007609e-10  6.3379230638895523e-01  3.5351692255558209e+00  8.8082321284807519e-01
1.1999999999999799e+01  1.5025181212402885e-09  8.4410955573702504e-10  6.5112547601838355e-01  3.6045019040735342e+00  8.0000180599874759e-01
1.2799999999999800e+01  1.4119038343827598e-09  7.9522422123502796e-10  6.5417894253405229e-01  3.6167157701362092e+00  7.8685523809407221e-01
1.3599999999999801e+01  1.3242663604684058e-09  7.4228881530216559e-10  6.5226993766791486e-01  3.6090797506716594e+00  7.5444666719726261e-01
1.4399999999999700e+01  1.2462261364025381e-09  6.9211549047302887e-10  6.4651396547504270e-01  3.5860558619001708e+00  6.8549505522092791e-01
1.5199999999999701e+01  1.1842963264711513e-09  6.5572118218505856e-10  6.4380897801703596e-01  3.5752359120681438e+00  6.4778284621907678e-01
1.5999999999999700e+01  1.1034598334785942e-09  6.0901158896417455e-10  6.3900321091347334e-01  3.5560128436538934e+00  8.3920338813472661e-01
1.6799999999999802e+01  1.0298862014064888e-09  5.6602882847592915e-10  6.3039990605774765e-01  3.5215996242309906e+00  9.2842108695749304e-01
1.7600000000000001e+01  9.7184070264775783e-10  5.3093783695527009e-10  5.2650969589427987e-01  3.1060387835771195e+00  9.6274704625473995e-01
1.8400000000000102e+01  9.1692966201864267e-10  4.9894630853185907e-10  5.7860814741615862e-01  3.3144325896646345e+00  9.0367067522082412e-01
1.9200000000000198e+01  8.6204372715556288e-10  4.6738681663945714e-10  5.3549444869702956e-01  3.1419777947881182e+00  9.0873365831739006e-01
2.0000000000000298e+01  8.1286304728820558e-10  4.3909265438748611e-10  5.3531983764456925e-01  3.1412793505782770e+00  9.4749423083053219e-01
2.0800000000000502e+01  7.6798451203007152e-10  4.1351544332270029e-10  6.1184162363917616e-01  3.4473664945567046e+00  9.4731446566491107e-01
2.1600000000000598e+01  7.2645254600101559e-10  3.8999874809369669e-10  5.3785891010348275e-01  3.1514356404139310e+00  9.6293115242819227e-01
2.2400000000000698e+01  6.8831627695374302e-10  3.6873342197152736e-10  5.8434836993702377e-01  3.3373934797480951e+00  8.9581395375401662e-01
2.3200000000000799e+01  6.5302234171758002e-10  3.4929013235024005e-10  5.7645063077621328e-01  3.3058025231048531e+00  8.9091085951985460e-01
2.4000000000000998e+01  6.2110036367127303e-10  3.3196516801501115e-10  5.4487792431549797e-01  3.1795116972619919e+00  9.3028753986495971e-01
2.4800000000001098e+01  5.9250251776224104e-10  3.1684000603871798e-10  5.7911998337670578e-01  3.3164799335068231e+00  9.2237861115211106e-01
2.5600000000001199e+01  5.6709162457882657e-10  3.0379900869966242e-10  5.9665518726701205e-01  3.3866207490680482e+00  8.7616188104371651e-01
2.6400000000001299e+01  5.4462195073942267e-10  2.9263733607944858e-10  6.0136575672381642e-01  3.4054630268952657e+00  8.5559522983798686e-01
2.7200000000001499e+01  5.2490382905895448e-10  2.8326073820716869e-10  6.0939661566158532e-01  3.4375864626463413e+00  8.3999629593217495e-01
2.8000000000001599e+01  5.0778874993672903e-10  2.7557544652581133e-10  6.1479064587025367e-01  3.4591625834810147e+00  8.1607501092938151e-01
2.8800000000001699e+01  4.9321506850268960e-10  2.6952324392774128e-10  6.1918447344520078e-01  3.4767378937808031e+00  7.9277438906476594e-01
2.9600000000001799e+01  4.8143264258120411e-10  2.6525885896073629e-10  6.2424413072353424e-01  3.4969765228941370e+00  7.7031577596600964e-01
3.0400000000001999e+01  4.7249154295002222e-10  2.6282651681238214e-10  6.2882116453125192e-01  3.5152846581250077e+00  7.5006088079108679e-01
3.1200000000002099e+01  4.6620595043582155e-10  2.6212677768204112e-10  6.3351932315441495e-01  3.5340772926176598e+00  7.3058324351544057e-01
3.2000000000002203e+01  4.6242699471025210e-10  2.6306750205328095e-10  6.3911605695595775e-01  3.5564642278238310e+00  7.1137971159169233e-01
3.2800000000002001e+01  4.6130454134362329e-10  2.6574006450750389e-10  6.4405840703339012e-01  3.5762336281335605e+00  6.9631234149929144e-01
3.3600000000001899e+01  4.6346627392076779e-10  2.7056796443094519e-10  6.4888234560047375e-01  3.5955293824018950e+00  6.8629789114287443e-01
