# time  Re(R=8)  Im(R=8)  Re(R=16)  Im(R=16)
0.0000000000000000e+00  -9.4485126875453612e-05  5.1349022575888736e-07  -1.3454148104725719e-05  -1.2643925854807226e-06
4.0000000000000002e-01  -8.9620766563150114e-05  -1.1480837622376656e-06  -1.0371922224644489e-05  -2.5502769591395832e-07
8.0000000000000004e-01  -8.5938831752036674e-05  9.3597331030096655e-07  -1.0434352851152921e-05  -1.1274488270835048e-07
1.2000000000000000e+00  -8.6225635702554069e-05  -7.3720464375958814e-07  -9.8101105977342985e-06  -1.5605240111412647e-07
1.6000000000000001e+00  -8.3673123193100235e-05  -9.3514316077074315e-08  -9.7337134666976341e-06  -1.1063149359952174e-07
2.0000000000000000e+00  -8.6746048076331909e-05  3.7796484792777518e-07  -1.0255775454527247e-05  2.1231679166460068e-08
2.3999999999999901e+00  -8.3601215323167867e-05  -1.2135337998540959e-06  -1.0460153239316416e-05  2.0007088189432183e-07
2.7999999999999798e+00  -7.6249004645811941e-05  1.1453484807525477e-09  -8.9464057758345662e-06  -4.1968951059061886e-07
3.1999999999999802e+00  -7.2929152300028674e-05  2.1512361382183696e-07  -8.3971670248352902e-06  -2.9157626739854264e-07
3.5999999999999699e+00  -6.8540316783003168e-05  1.2204138719255383e-07  -1.0359929340947834e-05  3.2325111188659870e-07
3.9999999999999600e+00  -5.8551783869128531e-05  6.5495882819558819e-07  -1.0844386876657729e-05  2.5915183899726397e-08
4.3999999999999497e+00  -4.9140535765618516e-05  2.0267182161871663e-07  -8.9930312770626694e-06  8.3677366987591282e-08
4.7999999999999403e+00  -4.3586189426352580e-05  -4.6552965550345609e-07  -8.2002817816078257e-06  -9.2172626391439079e-08
5.1999999999999300e+00  -3.8805184061776730e-05  -4.5298237669630043e-07  -9.2365355000070228e-06  -3.3673832959174151e-07
5.5999999999999304e+00  -3.2407162291006727e-05  -1.4181260903160088e-07  -9.8572667388033446e-06  -9.3693955783742580e-08
5.9999999999999201e+00  -2.3349070877981628e-05  -7.9633128629455962e-08  -9.9818762003914590e-06  1.1675902531226066e-07
